epoch,train_loss,val_loss
1,0.009544471630500189,0.005952694187275634
2,0.00697786539386477,0.005490397353039111
3,0.006295756889548219,0.005180955318412623
4,0.00593395851570077,0.005038096206006032
5,0.005720092690718856,0.004869454466605677
6,0.005589098824483244,0.005043948553368389
7,0.005499228499126147,0.005093066390376857
8,0.0054275467929284695,0.0048478217880369035
9,0.0053987621430381895,0.004712143600438545
10,0.005359541957246107,0.004980687762710076
11,0.005342036737412495,0.004801248298576431
12,0.005334687165247524,0.004806749003006258
13,0.005316160860445042,0.004919077884338765
14,0.005318996573408434,0.0049338781866228925
15,0.005303924655148922,0.004929363000289194
16,0.005290122255526585,0.004734952108554759
17,0.005303558423736006,0.004695202662200295
18,0.005288228756627938,0.004974348688275882
19,0.005274326586851543,0.00478544505730136
20,0.005278456363150731,0.004786151426039564
21,0.005271114291113109,0.004928197432528147
22,0.005259518838680084,0.004810767780305136
23,0.005285211721706866,0.0048242186119
24,0.005283113316987551,0.004721164735613961
25,0.005259454151828542,0.004742139875521312
26,0.005279100128593156,0.004795811440071719
27,0.005244906648020148,0.004871151949746568
28,0.005254440997304065,0.004617405115025024
29,0.005244109156988131,0.004700894040037197
30,0.005278627848563421,0.004890320315750563
31,0.005259326353653531,0.0047413010138381275
32,0.005233543860097684,0.004690654508330831
33,0.005231650788649713,0.004946386814584113
34,0.005221289417345823,0.004761047985036051
35,0.005220561272758846,0.00463370836854408
36,0.005237803454359393,0.004866967314805846
37,0.0052288891151469254,0.004969042115776242
38,0.005225975401914539,0.004602869268654937
39,0.005255702021165291,0.0047638001721941525
40,0.005207204551153581,0.004833961726112931
41,0.00523848769607771,0.005088292592885588
42,0.005221354881553654,0.004868295142497672
43,0.005206621861708783,0.004921501037827175
44,0.0052067135833985595,0.004797649740906781
45,0.005247221047260016,0.00479054248022867
46,0.005214967152860176,0.0047723074939488115
47,0.005221673623626467,0.0046412103883502085
48,0.005244203027267427,0.004689716730637822
49,0.005218032335497024,0.004717026582667928
50,0.005196353529285784,0.00469433661283983
51,0.005230314748660746,0.004643716683349932
52,0.005215914142958171,0.004647459749207064
53,0.005201153794610394,0.004912698332825836
54,0.005206157667083511,0.004933877594811586
55,0.005207530558031103,0.004792595588953012
56,0.005210367996140079,0.004957751338634111
57,0.005206901493022005,0.004723820857854774
58,0.00519876691599739,0.004652514019027245
59,0.005208635581452068,0.004807382632928384
60,0.005206197381199407,0.004854754400750195
61,0.005214386014512116,0.004765981833024357
62,0.005190069856784714,0.004788347614553984
63,0.005192030686982844,0.004596202607484487
64,0.005182490054838523,0.004865848244512918
65,0.005205821816136148,0.004679939169594198
66,0.005195562860655822,0.004786140992834982
67,0.005221247331777749,0.004741992443701386
68,0.0052060817952726155,0.004619991576276904
69,0.005199382848674109,0.004877678383182008
70,0.0052110293818538045,0.004664409169072628
71,0.00519208641779479,0.0047304009718571365
72,0.00521171897657583,0.0045364949991649455
73,0.005192022575778888,0.004619770566633889
74,0.005201777212267032,0.004779308470595492
75,0.00518993613606266,0.004696918372225251
76,0.005217757040452982,0.004746740515120129
77,0.0051821968048138605,0.004897481751605761
78,0.005187225220421992,0.004697027002078283
79,0.005201638489277547,0.004817212493713937
80,0.005203700306408053,0.004612649002731094
81,0.005189798507987984,0.004814879534966752
82,0.005178690513894978,0.0048630374470638735
83,0.0052066638778429965,0.0046324576567385945
84,0.0051878091285018895,0.004688936652020063
85,0.005190852343946195,0.004907705673246157
86,0.0052080898183121385,0.004696315769987012
87,0.005179876019808797,0.0048550415063096635
88,0.005180893423366053,0.004582467115773813
89,0.005201408895101996,0.004928427391063983
90,0.005202570317189941,0.004702198734527966
91,0.005237687672102376,0.004914115446234968
92,0.005193219701138961,0.004685550263166693
93,0.005196517549849977,0.004782755411050063
94,0.005201156122330478,0.004623372332728767
95,0.005217193506935617,0.004648402572769614
96,0.005199361333363579,0.004612565288775782
97,0.0051915426152208104,0.0046342679433731115
98,0.005201469763433258,0.004720015268693504
99,0.005195882453818699,0.004913530884587112
100,0.00518965299924345,0.004772326901378306
101,0.005204784886272388,0.0047324573254370825
102,0.005221506846621086,0.0049748284057088395
