date,n_daytime,dk6_mean,seed42_mean,station_mean,idw_mean,nsrdb_mean,mean_dk6_minus_idw,mean_dk6_minus_station,mean_ensemble_minus_seed42,mean_fraction_below,mean_fraction_above,mean_station_csi,station_median_ramp_p95,representative_reason
2024-08-30,157,361.2551373947578,360.3294234199888,360.5095526647905,367.92194,506.6464760637156,-6.666791654885954,0.7455847299673449,0.9257139747689485,0.2501252415372504,0.2535962212839047,0.6166922578671176,91.14999996923211,
2024-08-31,156,361.4097849256717,360.81311766096417,357.3794866933269,368.106,507.4985180764974,-6.6962116952890005,4.030298232344821,0.5966672647075776,0.2590751944684529,0.2517646211466436,0.6132981855517778,66.14998430020376,
2024-09-01,156,350.4837901230233,349.56372259519037,345.2724372770486,356.23096,479.6855287271293,-5.747148883170807,5.211352845974706,0.9200675278328933,0.21942523768366465,0.2772615960818208,0.6087445914745331,61.109980562796,
2024-09-02,155,215.6094653379052,212.5279566673502,193.9451588050488,203.29224,329.65089836898295,12.317228202233391,21.66430653285638,3.081508670555007,0.2777093149691917,0.36962667633200436,0.3803712718429104,201.0749886961591,
2024-09-03,155,328.768828731559,328.2285855545632,320.48645197054464,317.70908,446.00495826508615,11.059765307725437,8.282376761014339,0.5402431769957465,0.22573396158028272,0.2907575208408844,0.5959742355731226,57.19999341948077,
2024-09-04,154,341.24936996632584,340.17915438318795,330.49870179313746,336.38675,481.1408478718788,4.862633513939845,10.75066817318835,1.0702155831378777,0.21873631985991535,0.28454691376039687,0.5913276271773623,86.18002025522948,
2024-09-05,153,333.9972894335884,333.28428351509024,322.0457513702385,317.416,470.6667595434002,16.581321433089137,11.95153806334989,0.7130059184981328,0.1263861349783359,0.4589850921642065,0.597964413512766,39.174999883288166,
2024-09-06,151,319.08460459093385,319.5037688120509,293.00595960578863,293.39667,440.72977859933565,25.6879190474946,26.078644985145207,-0.4191642211170386,0.0911154103727956,0.4434853783763673,0.6030412308427672,47.340010714226764,
2024-09-07,150,288.37196063886086,285.68359953890246,250.11933191980472,254.38536,396.3395593845271,33.98658428400755,38.252628719056126,2.6883610999584198,0.10704119850187266,0.6189138576779026,0.5429604262113571,68.32002570232214,
2024-09-08,148,192.72103623814277,178.09314728628945,187.396621681808,167.63159,331.37253304657077,25.08943603862379,5.324414556334764,14.62788895185332,0.22585788035226234,0.4981020346188886,0.45498507107431824,79.53000893897132,
2024-09-09,151,310.9954874159287,308.17440192243515,298.70397460420645,311.54376,406.46179005829464,-0.5482793826338471,12.291512811722258,2.8210854934935536,0.2726765384329191,0.3285586725202768,0.5755496368502939,103.91001418037199,
2024-09-10,150,275.50270268897214,263.24380795488753,276.75399953319436,267.40494,395.3130418962193,8.097763215502104,-1.2512968442221906,12.258894734084606,0.19662921348314608,0.42932584269662927,0.5092422687013944,322.0599947032577,
2024-09-11,150,129.6762869188686,109.16378655145566,211.4159990257186,186.85242,250.3526231927341,-57.1761312507093,-81.73971210684998,20.512500367412965,0.5706367041198501,0.14797752808988765,0.41513108005126315,97.49998004915903,
2024-09-12,148,188.7162821115674,173.7349823515963,193.01959436820434,181.39421,223.35148912646991,7.3220674008936495,-4.303312256636925,14.98129975997113,0.3078120255086547,0.4339508047373216,0.39038978909721245,112.82001098220165,
2024-09-13,148,311.6815405715559,308.7409760823121,308.76959473309927,311.15298,443.6831080990142,0.5285630050945926,2.911945838456637,2.940564489243804,0.17389158821743092,0.29911934406316426,0.5943090177669719,61.119993686840445,
2024-09-14,148,281.5728777643998,280.05973722478626,237.767568465502,258.43558,364.5101286535766,23.137301592911417,43.80530929889779,1.5131405396135271,0.23739750986942,0.37663225022775587,0.46540235717957085,137.89001388858213,
2024-09-15,147,117.33848599891881,104.28817427665199,168.63605477796486,170.97012,259.1460121649495,-53.631630517440996,-51.297568779046046,13.050311722266835,0.6611251242069862,0.15955820530459375,0.3759608861743187,92.42498010930785,
2024-09-16,146,189.3483426305529,172.9609291072782,216.21643815816162,202.05482,339.9199304092475,-12.706475914749381,-26.86809552760869,16.38741352327474,0.3370401723872557,0.22175619516700015,0.4460632323402248,110.99999761218986,
2024-09-17,145,291.838233064783,285.56154538999346,288.15241535398445,268.77335,396.59426141208485,23.06487182584302,3.685817710798559,6.276687674789593,0.21557535838822162,0.2433165439752034,0.566325535650911,137.425014840653,
2024-09-18,145,297.2693278053711,294.2041105764693,302.4634487540668,303.65637,434.41227694520995,-6.387024563345416,-5.194120948695645,3.065217228901797,0.23641999225106547,0.29356838434715227,0.5846575234470697,54.66999017500323,
2024-09-19,145,297.42759503588593,294.04221321529354,292.89792945756136,296.29807,431.0329605919801,1.1295244341266566,4.529665578324634,3.385381820592387,0.16152654010073617,0.3320418442464161,0.5611995153386017,108.42502748669546,
2024-09-20,143,300.7428781327668,299.59204369929284,304.72027813286184,308.2177,440.40275080548014,-7.4748464172536675,-3.977400000095015,1.1508344334739071,0.16425709122338336,0.2616091773395144,0.6009493785929847,42.62500511954227,
2024-09-21,143,266.2749524794884,259.35987398143,262.47622278147753,272.18423,387.13046098689307,-5.909258657923112,3.798729698010834,6.915078498058386,0.2000078573112281,0.29244912390979805,0.5447953954026415,72.34499668292497,
2024-09-22,142,274.9955274387145,271.5053700812056,272.4457744822997,286.97644,393.3491826411603,-11.980912087668836,2.549752956414771,3.4901573575088674,0.3040433612913436,0.2594160468428549,0.5723073593747448,121.10000428593048,
2024-09-23,142,280.95555333835136,279.10930206889,285.4859132838321,296.90952,399.8121703581608,-15.953982788282381,-4.530359945480663,1.8462512694614035,0.30202563696787466,0.23140528564646307,0.5955200196361877,78.89998515990374,
2024-09-24,141,283.7292097904158,280.39571717804205,289.6503540693157,299.88083,415.4695235252743,-16.15161911435161,-5.921144278899895,3.3334926123737443,0.2256355088054825,0.22806598135309586,0.5976223158286819,46.425019168044166,
2024-09-25,140,212.52011985651083,208.4988310488739,218.43428594908033,218.82898,280.37810950492457,-6.308853225622858,-5.91416609256951,4.0212888076369255,0.23170144462279296,0.3603531300160514,0.4373311733228287,108.88000174676395,
2024-09-26,140,279.0503440894187,277.21583804328526,286.8428569804299,290.72842,411.3597075206535,-11.678082847275904,-7.792512891011209,1.834506046133382,0.22532102728731943,0.2559390048154093,0.5856566577085427,66.26000405102202,
2024-09-27,139,283.33714003560783,280.9684948283348,289.0424467584573,289.20624,419.11141981941944,-5.869108350692893,-5.705306722849465,2.368645207273017,0.2758467383396654,0.2694204187212028,0.5786204301624847,37.204997052921875,
2024-09-28,138,272.2767921583592,268.7607594652884,276.03415023447195,277.63327,405.23908907129845,-5.3564704033559645,-3.7573580761127365,3.516032693070778,0.18926070672528905,0.2132388861748901,0.5836535011944564,68.18001055106426,
2024-09-29,138,279.0006698216649,277.65007288797176,276.47318874025194,276.61777,425.0426941232839,2.382895362765893,2.527481081412922,1.3505969336931256,0.14533463605276015,0.2478830809314444,0.5464183324273082,47.059975020807855,
2024-09-30,137,243.74028982537507,239.42468696571615,260.00438021966073,245.06305,383.5203229726008,-1.3227452311637629,-16.26409039428565,4.315602859658917,0.2204953661937177,0.2803247765111129,0.5375410370583081,86.42498687724856,
2024-10-01,137,262.2364409830231,261.2220198681755,264.0722617191502,260.94156,398.93622444081643,1.2948855247593274,-1.8358207361271468,1.0144211148476079,0.19908964159763798,0.2181989666201919,0.5687608032548515,42.22500440198837,
2024-10-02,135,268.150359936776,267.5709330669156,271.1459254195303,268.47406,412.8719204202594,-0.32368916162738093,-2.995565482754272,0.5794268698604018,0.23653766125676237,0.1984186433624636,0.5702586792133473,40.789987393772925,
2024-10-03,135,249.65409624355812,246.2776267649951,235.2304936308648,242.01064,387.4888768951656,7.643456455954799,14.423602612693308,3.3764694785630263,0.188347898460258,0.4031627132750728,0.5192962968790973,51.18665777499077,
2024-10-04,135,113.19748691066548,108.74907566629074,117.76934895244709,121.98328,182.76074585643912,-8.78579088350137,-4.571862041781614,4.448411244374735,0.23662089055347482,0.2287973366625052,0.3522050039359817,44.201285565298875,
2024-10-05,133,250.87101353895395,249.38742842239546,239.35753470850958,241.28647,393.1067997651107,9.584545642585683,11.513478830444356,1.4835851165585052,0.10602348568049337,0.3051871251161612,0.5415278644041908,32.4600089878193,
