pv_name,temperature,pressure,windspeed,dewpoint,ghi_global,hour_sin,hour_cos,doy_sin,doy_cos,ghi_neighbor_1,ghi_neighbor_2,ghi_neighbor_3
pv_1121,0.00688165267284082,0.0035707408249295723,0.004593394792913088,0.004699158196928261,0.20543274989454063,0.012712076249060712,0.007059485774171898,0.004796585840719646,0.007728399440586141,0.22531572125713262,0.4190007077015161,0.09820932735466043
pv_1123,0.00667961133702968,0.0033295569105557237,0.004308088340887642,0.004640983523636119,0.3525574758361902,0.013030227753673226,0.006879146367181399,0.004769152387198807,0.006974225853418106,0.060792784176723326,0.015291613850256465,0.5207471336632492
pv_1125,0.0062542301289392555,0.0033059540898663546,0.004240174214874132,0.004165739644741701,0.1403049630597111,0.012390427347051695,0.0066065423722054826,0.004830034765191623,0.006734385471291404,0.06145136064040394,0.6429012232116866,0.10681496505403665
pv_1127,0.011297166172655939,0.005020596465076886,0.006985397765415022,0.0076400575492594535,0.20880993594788266,0.015640104721320654,0.010916300000763822,0.007285413953169549,0.010382099769797083,0.27663608807895584,0.2255455156716225,0.21384132390408045
pv_1129,0.011051133680861044,0.004694955949418025,0.006786560429754048,0.0073702876941445904,0.2048113675928205,0.015692791606827947,0.010346302285395284,0.0070953660517098175,0.010184018145087435,0.28466672256707803,0.22629457014315718,0.21100592385374606
pv_1131,0.010681407831892423,0.0048231940652416925,0.0072155598930400446,0.007619083777484168,0.206232752462305,0.015322898317572437,0.010397673961237868,0.007458271834445039,0.010582077713348693,0.2801288719792418,0.22594809728250878,0.21359011088168203
pv_1133,0.010853522845151294,0.004643659700150999,0.006507324019325772,0.008205029020880859,0.20643669534570583,0.01512284937110086,0.010346568977230228,0.00699845510215248,0.009697547839884326,0.2795191326570861,0.22743919800322857,0.21423001711810263
pv_1135,0.008099176237332934,0.003975061114758436,0.0054100932490465,0.0054548557188852905,0.055693004529146696,0.013544466461677375,0.007543459133310809,0.0054272329009579815,0.007210323112297694,0.06836177855092056,0.7661441325873664,0.05313641640429944
pv_1137,0.008278939331471735,0.004211211299480545,0.005323027823508388,0.005793336955525737,0.050776586466282865,0.013408854577463433,0.008103070231395025,0.005703106707987263,0.008110876057366632,0.4051641466489802,0.4325092789264052,0.05261756497413311
pv_1139,0.010383154407248662,0.004685008972204255,0.007017250430618445,0.007626051095901195,0.7902906630180625,0.015105017601041864,0.010084165990016665,0.007303140899190833,0.010569498362389953,0.04734725936396118,0.06464982657135089,0.024938963288013462
pv_114,0.010660417079434893,0.005103808389665028,0.006591354395751399,0.0070681820744923915,0.23522494724917042,0.01620734054958424,0.009925435139334443,0.007039170025325584,0.010359603429434283,0.16204541486900664,0.2729057486335159,0.2568685781652848
pv_1141,0.012049089859351879,0.005136960071522607,0.006901890275193642,0.007479040464231623,0.20880929561989994,0.015807575696531528,0.010963227658104409,0.007520337590506897,0.0119775991074211,0.27492179088605656,0.2241270261222719,0.21430616664890795
pv_1143,0.008422009569996058,0.004182325759339505,0.005389571839586636,0.005858912454742634,0.18637405566611404,0.01370436868663941,0.008762400020692066,0.006248083754486906,0.009720504868175172,0.17713653471745222,0.4019828226236064,0.17221841003916893
pv_1145,0.008310418739620462,0.004267060671708788,0.005552309032995199,0.006312023599526803,0.117058001275431,0.013675736797369805,0.008312328739218604,0.005691062981052198,0.008147913150504123,0.17160258774993434,0.16892252823690337,0.48214802902573534
