basis,test_station,rmse_mean,rmse_std,rmse_min,rmse_max,r2_mean,r2_std
eigen_TPS_K16,P2,38.410601895092945,2.9677531758260343,34.9843073817245,40.17795564005552,0.2097269030213498,0.11892628561227299
eigen_TPS_K16,S1,118.20047060417,24.320261590203327,90.17236051437494,133.7290907390079,0.7392341446990695,0.09827804535072825
eigen_TPS_K16,S2,81.96562352178493,1.3771056994120372,80.37595188917513,82.79404776928058,0.8884307644418219,0.0037301172823482037
eigen_TPS_K16,S3,77.44071248100677,1.1887545806753976,76.09706373090906,78.35562836217498,0.8951421197647561,0.0032071228422444545
wendland_K411,P2,36.35119839951557,1.8024812016553515,34.37786302579011,37.91092726062044,0.2938471091782924,0.06935456584850047
wendland_K411,S1,128.53587611613713,16.7551284179054,113.53737200465206,146.61898305154546,0.6967047000791718,0.07958795354299135
wendland_K411,S2,82.09323678099426,0.6409682734433457,81.4170656598103,82.69196537087835,0.8880995963293034,0.001746108648791219
wendland_K411,S3,80.86419826963358,2.838911983813479,79.03788719071925,84.13486566147154,0.8855901417270955,0.008106323309984845
