datetime_local,pv_mean_ghi,pv_median_ghi,pv_std_ghi,pv_min_ghi,pv_max_ghi,n_unique_ghi_0p1
2024-04-22 09:00:00-07:00,352.01786195562124,388.10801696777344,107.30714248483223,97.55506896972656,457.6636962890625,150
2024-04-22 11:00:00-07:00,634.3620931218179,633.734619140625,24.238083313629495,593.2529907226562,682.2568359375,156
2024-04-22 13:00:00-07:00,667.3412873343135,666.2886657714844,2.9375526736342694,659.3014526367188,674.4059448242188,81
2024-04-22 15:00:00-07:00,573.5303108129608,572.2024536132812,2.8184217502486684,566.3034057617188,580.2631225585938,69
