datetime_local,pv_mean_ghi,pv_median_ghi,pv_std_ghi,pv_min_ghi,pv_max_ghi,n_unique_ghi_0p1
2024-12-28 09:00:00-08:00,33.56930907388752,31.72068500518799,3.6165332236665875,28.55698013305664,40.808650970458984,75
2024-12-28 11:00:00-08:00,82.2426564077313,91.15568542480469,17.908865624785204,51.045780181884766,111.316162109375,136
2024-12-28 13:00:00-08:00,50.354691173253435,49.43339157104492,3.757554224465714,47.80955505371094,83.67131042480469,56
2024-12-28 15:00:00-08:00,17.669416320457888,17.703170776367188,1.466521746547398,14.374992370605469,23.32699966430664,53
