datetime,datetime_naive,GHI_clear,solar_elev,GHI_measured,CSI_measured,NSRDB_CSI,S2_CSI,S2_mask,S3_CSI,S3_mask,CSI_IDW_fallback,CSI_zeroshot,CSI_final,GHI_final,source
2024-02-23 11:35:00+00:00,2024-02-23 11:35:00,0.0,-33.26174762241926,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 11:40:00+00:00,2024-02-23 11:40:00,0.0,-32.47183057444661,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 11:45:00+00:00,2024-02-23 11:45:00,0.0,-31.675593754792697,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 11:50:00+00:00,2024-02-23 11:50:00,0.0,-30.873422101503493,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 11:55:00+00:00,2024-02-23 11:55:00,0.0,-30.06568609841972,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:00:00+00:00,2024-02-23 12:00:00,0.0,-29.252743349314233,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:05:00+00:00,2024-02-23 12:05:00,0.0,-28.43493852445657,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:10:00+00:00,2024-02-23 12:10:00,0.0,-27.612604372315495,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:15:00+00:00,2024-02-23 12:15:00,0.0,-26.78606272716135,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:20:00+00:00,2024-02-23 12:20:00,0.0,-25.95562439396976,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:25:00+00:00,2024-02-23 12:25:00,0.0,-25.12159067209496,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:30:00+00:00,2024-02-23 12:30:00,0.0,-24.284253085651695,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:35:00+00:00,2024-02-23 12:35:00,0.0,-23.44389487856015,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:40:00+00:00,2024-02-23 12:40:00,0.0,-22.600790697491274,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:45:00+00:00,2024-02-23 12:45:00,0.0,-21.755208055157816,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:50:00+00:00,2024-02-23 12:50:00,0.0,-20.907407082398713,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 12:55:00+00:00,2024-02-23 12:55:00,0.0,-20.057641390009163,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:00:00+00:00,2024-02-23 13:00:00,0.0,-19.206158917752596,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:05:00+00:00,2024-02-23 13:05:00,0.0,-18.3532016241758,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:10:00+00:00,2024-02-23 13:10:00,0.0,-17.499006871304008,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:15:00+00:00,2024-02-23 13:15:00,0.0,-16.643806964717584,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:20:00+00:00,2024-02-23 13:20:00,0.0,-15.787830509577049,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:25:00+00:00,2024-02-23 13:25:00,0.0,-14.931301918241417,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:30:00+00:00,2024-02-23 13:30:00,0.0,-14.07444273976207,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:35:00+00:00,2024-02-23 13:35:00,0.0,-13.217471254141609,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:40:00+00:00,2024-02-23 13:40:00,0.0,-12.360603202819345,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:45:00+00:00,2024-02-23 13:45:00,0.0,-11.504052507974562,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:50:00+00:00,2024-02-23 13:50:00,0.0,-10.648030831912315,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 13:55:00+00:00,2024-02-23 13:55:00,0.0,-9.792748849683235,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:00:00+00:00,2024-02-23 14:00:00,0.0,-8.938415675189823,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:05:00+00:00,2024-02-23 14:05:00,0.0,-8.08524011447544,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:10:00+00:00,2024-02-23 14:10:00,0.0,-7.23343007698414,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:15:00+00:00,2024-02-23 14:15:00,0.0,-6.383193811140596,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:20:00+00:00,2024-02-23 14:20:00,0.0,-5.534739417654731,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:25:00+00:00,2024-02-23 14:25:00,0.0,-4.688275500076326,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:30:00+00:00,2024-02-23 14:30:00,0.0,-3.8440118066558733,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:35:00+00:00,2024-02-23 14:35:00,0.0,-3.002158730155697,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:40:00+00:00,2024-02-23 14:40:00,0.0,-2.162928505219388,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:45:00+00:00,2024-02-23 14:45:00,0.0,-1.3265345905135981,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:50:00+00:00,2024-02-23 14:50:00,0.011611354399706494,0.05709728477017678,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 14:55:00+00:00,2024-02-23 14:55:00,0.45701848882635526,0.7660323446476335,,,-1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 15:00:00+00:00,2024-02-23 15:00:00,1.9257287875452787,1.5041785788562545,,,1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 15:05:00+00:00,2024-02-23 15:05:00,4.972486595579341,2.2642494731455307,,,1.0,-1.0,0.0,-1.0,0.0,,,0.0,0.0,night
2024-02-23 15:10:00+00:00,2024-02-23 15:10:00,9.82923407918421,3.0377986338302527,,,1.0,1.205078800241775,1.0,1.1184213099694196,1.0,1.1651488134666446,,0.0,0.0,night
2024-02-23 15:15:00+00:00,2024-02-23 15:15:00,16.436542477697035,3.818843512412375,,,1.0,0.9819209680310501,1.0,0.875901750415973,1.0,0.9330694960581745,0.90631765,0.9063176512718201,14.89672857341588,transformer_zeroshot
2024-02-23 15:20:00+00:00,2024-02-23 15:20:00,24.58240221016025,4.603446204368532,,,1.0,0.79952024288532,1.0,0.6923823202600986,1.0,0.7501532946839043,0.7405132,0.7405132055282593,18.20359346023073,transformer_zeroshot
2024-02-23 15:25:00+00:00,2024-02-23 15:25:00,34.01004117059939,5.388989812110698,,,1.0,0.7191041691713103,1.0,0.5775241856201082,1.0,0.6538670286419112,0.659749,0.6597489714622498,22.438089681691718,transformer_zeroshot
2024-02-23 15:30:00+00:00,2024-02-23 15:30:00,44.473400829785575,6.173674256510253,,,1.0,0.5777062219806226,1.0,0.5205542647744343,1.0,0.5513717771652513,0.5450326,0.5450326204299927,24.239454193691444,transformer_zeroshot
2024-02-23 15:35:00+00:00,2024-02-23 15:35:00,55.758057101265564,6.95620544315033,,,1.0,0.6164286787409623,1.0,0.4852659514670343,1.0,0.5559915953569683,0.5647356,0.5647355914115906,31.488559353044447,transformer_zeroshot
2024-02-23 15:40:00+00:00,2024-02-23 15:40:00,67.68507989619594,7.735609729622769,,,1.0,0.6552770087059006,1.0,0.5029502411526013,1.0,0.5850879714422405,0.58274174,0.5827417373657227,39.44292105244697,transformer_zeroshot
2024-02-23 15:45:00+00:00,2024-02-23 15:45:00,80.10794209840249,8.511119805647638,,,1.0,0.4746143010389239,1.0,0.4613864649777248,1.0,0.4685191866139938,0.4405423,0.4405423104763031,35.29093789953214,transformer_zeroshot
2024-02-23 15:50:00+00:00,2024-02-23 15:50:00,92.90738291557494,9.282105075485138,,,1.0,0.4695422988185815,1.0,0.33395160463985213,1.0,0.40706489948043584,0.42456764,0.42456763982772827,39.445468287036654,transformer_zeroshot
2024-02-23 15:55:00+00:00,2024-02-23 15:55:00,105.98621984678019,10.048026562016137,,,1.0,0.3093435799189805,1.0,0.29670824499209913,1.0,0.3035214778139687,0.34398144,0.34398144483566284,36.457293035565655,transformer_zeroshot
2024-02-23 16:00:00+00:00,2024-02-23 16:00:00,119.26483606558526,10.808407380559927,,,1.0,0.27503036631313116,1.0,0.27885992252288844,1.0,0.2767949469434914,0.33646262,0.3364626169204712,40.12815884921781,transformer_zeroshot
2024-02-23 16:05:00+00:00,2024-02-23 16:05:00,132.67751212055364,11.562813927858258,,,1.0,0.25408972598662255,1.0,0.2665644801522438,1.0,0.2598378357840646,0.33908227,0.339082270860672,44.98859210198166,transformer_zeroshot
2024-02-23 16:10:00+00:00,2024-02-23 16:10:00,146.16949447053182,12.310841720478336,,,1.0,0.24231744071809844,1.0,0.25092805240248767,1.0,0.2462850332436014,0.33247754,0.33247753977775574,48.59807391212069,transformer_zeroshot
2024-02-23 16:15:00+00:00,2024-02-23 16:15:00,159.69472984387588,13.052106892356202,,,1.0,0.23560745079890755,1.0,0.27846041807493416,1.0,0.25535321554733237,0.33955216,0.3395521640777588,54.2246911103011,transformer_zeroshot
2024-02-23 16:20:00+00:00,2024-02-23 16:20:00,173.21407864672736,13.78623877166598,,,1.0,0.22188333172096705,1.0,0.4140044575956282,1.0,0.3104087897199007,0.34996516,0.3499651551246643,60.618891903377744,transformer_zeroshot
2024-02-23 16:25:00+00:00,2024-02-23 16:25:00,186.69395293961725,14.51287588764644,,,1.0,0.273296032334585,1.0,0.44888109850735836,1.0,0.35420201458902223,0.37949955,0.37949955463409424,70.8502719934633,transformer_zeroshot
2024-02-23 16:30:00+00:00,2024-02-23 16:30:00,200.10523039321828,15.231661668246852,,,1.0,0.3308889610088467,1.0,0.37152572749413904,1.0,0.3496135460763584,0.40619934,0.4061993360519409,81.28261172624593,transformer_zeroshot
2024-02-23 16:35:00+00:00,2024-02-23 16:35:00,213.42242953333948,15.9422425125082,,,1.0,0.20873597429774943,1.0,0.3306490970044225,1.0,0.2649110303961056,0.36733383,0.3673338294029236,78.3972783209572,transformer_zeroshot
2024-02-23 16:40:00+00:00,2024-02-23 16:40:00,226.62304659037255,16.644265531895204,,,1.0,0.32312456825006297,1.0,0.3339181795825606,1.0,0.3280980420537466,0.41925374,0.41925373673439026,95.01255911314551,transformer_zeroshot
2024-02-23 16:45:00+00:00,2024-02-23 16:45:00,239.68703099763476,17.33737679507809,,,1.0,0.3055558014261285,1.0,0.33035589467680104,1.0,0.31698317362914347,0.4176648,0.4176647961139679,100.10883493278942,transformer_zeroshot
2024-02-23 16:50:00+00:00,2024-02-23 16:50:00,252.59638537038822,18.02122086600886,,,1.0,0.3101526125235976,1.0,0.3253848691449014,1.0,0.3171713226608572,0.42288128,0.42288127541542053,106.81828161075484,transformer_zeroshot
2024-02-23 16:55:00+00:00,2024-02-23 16:55:00,265.3348221850882,18.695439223079635,,,0.5866666666666667,0.32166272900673937,1.0,0.32976117767665164,1.0,0.325394327363354,0.4150363,0.41503629088401794,110.12358044206945,transformer_zeroshot
2024-02-23 17:00:00+00:00,2024-02-23 17:00:00,277.8875131131773,19.359670375455064,,,0.7188498402555911,0.3132800206500324,1.0,0.3289283972557889,1.0,0.3204904703059861,0.4081805,0.40818050503730774,113.4282654460982,transformer_zeroshot
2024-02-23 17:05:00+00:00,2024-02-23 17:05:00,290.24086173529645,20.013548701507457,,,0.7507692307692307,0.32408392556511734,1.0,0.378994606742796,1.0,0.3493856365464423,0.45635024,0.4563502371311188,132.4514860780428,transformer_zeroshot
2024-02-23 17:10:00+00:00,2024-02-23 17:10:00,302.38234354234277,20.656704871840518,,,0.6468842729970327,0.3081240538143457,1.0,0.3092961798675529,1.0,0.30866414535930337,0.47087872,0.4708787202835083,142.38541096354652,transformer_zeroshot
2024-02-23 17:15:00+00:00,2024-02-23 17:15:00,314.3003511253391,21.28876498629411,,,1.0,0.334955073879895,1.0,0.316995217461397,1.0,0.3266795419319932,0.46011192,0.46011191606521606,144.61333677624995,transformer_zeroshot
2024-02-23 17:20:00+00:00,2024-02-23 17:20:00,325.984089548122,21.909351132345073,,,1.0,0.3257359375996441,1.0,0.3124095620105483,1.0,0.31959541818971643,0.48332858,0.48332858085632324,157.5574273830344,transformer_zeroshot
2024-02-23 17:25:00+00:00,2024-02-23 17:25:00,337.42347567225846,22.51808117249244,,,1.0,0.3354602418950343,1.0,0.27104016938923403,1.0,0.3057767992390665,0.5164978,0.516497790813446,174.27847975331605,transformer_zeroshot
2024-02-23 17:30:00+00:00,2024-02-23 17:30:00,348.60905455163294,23.11456865404428,,,0.6197916666666666,0.3881141849255977,1.0,0.235126668530145,1.0,0.3176206882038348,0.5272864,0.5272864103317261,183.8168169836674,transformer_zeroshot
2024-02-23 17:35:00+00:00,2024-02-23 17:35:00,359.5319443329882,23.698423613929936,,,1.0,0.6058282796847125,1.0,0.3458965486341907,1.0,0.4860570914046945,0.5836108,0.5836107730865479,209.82671598148494,transformer_zeroshot
2024-02-23 17:40:00+00:00,2024-02-23 17:40:00,370.1837694248444,24.269252262758407,,,1.0,0.6057238108600559,1.0,0.31382442684038603,1.0,0.47122258647723547,0.5820573,0.5820572972297668,215.46816430975213,transformer_zeroshot
2024-02-23 17:45:00+00:00,2024-02-23 17:45:00,380.5566263204752,24.826658018980254,,,0.6793349168646081,0.6042296173378661,1.0,0.20151480468222663,1.0,0.41866692572344444,0.5741453,0.5741453170776367,218.49480488476493,transformer_zeroshot
2024-02-23 17:50:00+00:00,2024-02-23 17:50:00,390.64303364347785,25.37024138744825,,,0.6937354988399071,0.5607523052977748,1.0,0.17098521971362043,1.0,0.381155659654769,0.5849631,0.5849630832672119,228.511753416946,transformer_zeroshot
2024-02-23 17:55:00+00:00,2024-02-23 17:55:00,400.4359108248136,25.899601129845745,,,1.0,0.6976997789227395,1.0,0.36259822907746647,1.0,0.5432918862917199,0.60772526,0.6077252626419067,243.355019077261,transformer_zeroshot
2024-02-23 18:00:00+00:00,2024-02-23 18:00:00,409.9285398855205,26.41433433541695,,,1.0,0.7601568689905314,1.0,0.7099136422040093,1.0,0.7370058248647393,0.57313526,0.573135256767273,234.94449896352106,transformer_zeroshot
2024-02-23 18:05:00+00:00,2024-02-23 18:05:00,419.11455153413783,26.914037656689967,,,1.0,0.7504554524336918,1.0,0.8311298485983972,1.0,0.7876285526680055,0.557479,0.5574790239334106,233.6475711055403,transformer_zeroshot
2024-02-23 18:10:00+00:00,2024-02-23 18:10:00,427.9879013631098,27.398307900649407,,,1.0,0.7260492593759876,1.0,0.8270345107233497,1.0,0.7725811833690571,0.55524814,0.5552481412887573,237.63948672594273,transformer_zeroshot
2024-02-23 18:15:00+00:00,2024-02-23 18:15:00,436.54284973497784,27.866742733965864,,,1.0,0.6600579109982835,1.0,0.778109727028515,1.0,0.7144537565051436,0.5524591,0.5524591207504272,241.17207893447173,transformer_zeroshot
2024-02-23 18:20:00+00:00,2024-02-23 18:20:00,444.77395575985344,28.31894209903641,,,1.0,0.6224520684440732,1.0,0.2116288887329442,1.0,0.43315320828523557,0.60129637,0.6012963652610779,267.4409629611913,transformer_zeroshot
2024-02-23 18:25:00+00:00,2024-02-23 18:25:00,452.6760559697409,28.754508751337564,,,1.0,0.6308435307238264,1.0,0.7305734327244471,1.0,0.6767970155922916,0.5425676,0.5425676107406616,245.60736612700833,transformer_zeroshot
2024-02-23 18:30:00+00:00,2024-02-23 18:30:00,460.24426277057717,29.173049853437497,,,1.0,0.6224532919576672,1.0,0.7833721606005937,1.0,0.6966013924459964,0.53599775,0.535997748374939,246.6898885475131,transformer_zeroshot
2024-02-23 18:35:00+00:00,2024-02-23 18:35:00,467.4739470965011,29.574177681852262,,,1.0,0.6610157734678325,1.0,0.8149553774514945,1.0,0.7319479725416538,0.5400891,0.5400890707969666,252.47756970913957,transformer_zeroshot
2024-02-23 18:40:00+00:00,2024-02-23 18:40:00,474.3607389376639,29.957511309126698,,,1.0,0.6643142993623726,1.0,0.8286852455116905,1.0,0.7400530460688615,0.5493402,0.5493401885032654,260.58541774656453,transformer_zeroshot
2024-02-23 18:45:00+00:00,2024-02-23 18:45:00,480.9005130886496,30.32267745963599,,,1.0,0.690475369257757,1.0,0.8022682672511557,1.0,0.7419872342379265,0.5612753,0.5612753033638,269.9175813716389,transformer_zeroshot
2024-02-23 18:50:00+00:00,2024-02-23 18:50:00,487.08939016650163,30.669312206428827,,,1.0,0.7022754586409448,1.0,0.7894427051904928,1.0,0.7424403306099905,0.57104504,0.5710450410842896,278.14998081935147,transformer_zeroshot
2024-02-23 18:55:00+00:00,2024-02-23 18:55:00,492.9237288531669,30.997062172261696,,,1.0,0.6921626386904212,1.0,0.8101801187270148,1.0,0.7465426628785753,0.5756922,0.5756921768188477,283.77233446914306,transformer_zeroshot
2024-02-23 19:00:00+00:00,2024-02-23 19:00:00,498.40011969226686,31.305585802724043,,,1.0,0.6673130392371778,1.0,0.8029216627246188,1.0,0.7297987000315173,0.5783221,0.5783221125602722,288.2358101207243,transformer_zeroshot
2024-02-23 19:05:00+00:00,2024-02-23 19:05:00,503.5153869435558,31.594555075033135,,,1.0,0.6862016675554241,1.0,0.8128875950959173,1.0,0.7445759338235619,0.58045524,0.5804552435874939,292.2681465783729,transformer_zeroshot
2024-02-23 19:10:00+00:00,2024-02-23 19:10:00,508.2665797235671,31.86365657844467,,,1.0,0.7012781252887055,1.0,0.8232434999423343,1.0,0.757477258008071,0.58030313,0.5803031325340271,294.9486883759418,transformer_zeroshot
2024-02-23 19:15:00+00:00,2024-02-23 19:15:00,512.6509749392552,32.11259322532049,,,1.0,0.6800761704155918,1.0,0.8119445426618848,1.0,0.740838400469838,0.5879559,0.587955892086029,301.4161612991823,transformer_zeroshot
2024-02-23 19:20:00+00:00,2024-02-23 19:20:00,516.6660700151529,32.34108534038892,,,1.0,0.6471102463260741,1.0,0.8192309035025427,1.0,0.726419900265771,0.58815235,0.5881523489952087,303.8783627255351,transformer_zeroshot
2024-02-23 19:25:00+00:00,2024-02-23 19:25:00,520.3095857431601,32.54887226789354,,,1.0,0.6491436223021306,1.0,0.8344983836882548,1.0,0.7345512789004717,0.6026273,0.6026272773742676,313.55274904813365,transformer_zeroshot
2024-02-23 19:30:00+00:00,2024-02-23 19:30:00,523.5794604046109,32.735713414904616,,,1.0,0.6760875341264863,1.0,0.8425143462224859,1.0,0.7527735815199029,0.6226595,0.6226595044136047,326.0117273366776,transformer_zeroshot
2024-02-23 19:35:00+00:00,2024-02-23 19:35:00,526.4738519875477,32.90138967519325,,,1.0,0.6746767935866748,1.0,0.7561616179937493,1.0,0.7122233224640091,0.6402139,0.6402139067649841,337.05588159055793,transformer_zeroshot
2024-02-23 19:40:00+00:00,2024-02-23 19:40:00,528.9911353789772,33.04570447405062,,,1.0,0.703664501837145,1.0,0.6197516448250905,1.0,0.6649991855416459,0.6565071,0.6565070748329163,347.28642290019553,transformer_zeroshot
2024-02-23 19:45:00+00:00,2024-02-23 19:45:00,531.1299006495493,33.16848476971124,,,1.0,0.7146170662060709,1.0,0.6040890584004079,1.0,0.6636880365735388,0.66573304,0.6657330393791199,353.5907230645544,transformer_zeroshot
2024-02-23 19:50:00+00:00,2024-02-23 19:50:00,532.8889545241303,33.269582120780896,,,1.0,0.7107808399046155,1.0,0.6216596081556532,1.0,0.6697156117987119,0.6705949,0.6705948710441589,357.35259973996585,transformer_zeroshot
2024-02-23 19:55:00+00:00,2024-02-23 19:55:00,534.267317467486,33.34887337421975,,,1.0,0.6819858131982462,1.0,0.6195206587648465,1.0,0.6532031565277955,0.67692614,0.6769261360168457,361.6595108133507,transformer_zeroshot
2024-02-23 20:00:00+00:00,2024-02-23 20:00:00,535.2642250805969,33.40626146306377,,,1.0,0.6945835874051556,1.0,0.6189550589714566,1.0,0.6597355190998179,0.67451185,0.6745118498802185,361.0420626338151,transformer_zeroshot
2024-02-23 20:05:00+00:00,2024-02-23 20:05:00,535.8791262500213,33.44167587126299,,,1.0,0.5405867356302413,1.0,0.6070613024747614,1.0,0.5712168469644369,0.6859484,0.685948371887207,367.58541417954115,transformer_zeroshot
2024-02-23 20:10:00+00:00,2024-02-23 20:10:00,536.1116839539774,33.455073098142236,,,1.0,0.6724301318310032,1.0,0.696662564776455,1.0,0.6835959378565419,0.69123244,0.691232442855835,370.5777889430631,transformer_zeroshot
2024-02-23 20:15:00+00:00,2024-02-23 20:15:00,535.9617744420233,33.44643687091632,,,1.0,0.6061265066291969,1.0,0.6597086944455478,1.0,0.6308160752304235,0.6955038,0.6955037713050842,372.7634353997921,transformer_zeroshot
2024-02-23 20:20:00+00:00,2024-02-23 20:20:00,535.4294875192855,33.41577825923155,,,1.0,0.7098102106686118,1.0,0.6903187101974309,1.0,0.7008289286859971,0.6928365,0.6928365230560303,370.965104474534,transformer_zeroshot
2024-02-23 20:25:00+00:00,2024-02-23 20:25:00,534.5151262571252,33.3631355938832,,,1.0,0.7119886347434704,1.0,0.696589728280351,1.0,0.704893135791316,0.69790155,0.6979015469551086,373.03893348575286,transformer_zeroshot
2024-02-23 20:30:00+00:00,2024-02-23 20:30:00,533.2192077246406,33.28857428233637,,,1.0,0.7032285280534595,1.0,0.7779506287323482,1.0,0.7376589331175882,0.69725853,0.6972585320472717,371.7916420374921,transformer_zeroshot
2024-02-23 20:35:00+00:00,2024-02-23 20:35:00,531.5424622364266,33.192186379697134,,,1.0,0.6700503656121977,1.0,0.7789338284580444,1.0,0.7202216227972449,0.6981941,0.6981940865516663,371.1198038845854,transformer_zeroshot
2024-02-23 20:40:00+00:00,2024-02-23 20:40:00,529.4858350832673,33.07409014815225,,,1.0,0.6758959853623259,1.0,0.7606212110254282,1.0,0.7149356244012014,0.701781,0.7017809748649597,371.5830855219226,transformer_zeroshot
2024-02-23 20:45:00+00:00,2024-02-23 20:45:00,527.0504851942623,32.93442929222354,,,1.0,0.6832281391622059,1.0,0.786218053293092,1.0,0.7306837704791677,0.70224094,0.7022409439086914,370.1164302103525,transformer_zeroshot
2024-02-23 20:50:00+00:00,2024-02-23 20:50:00,524.2377879217318,32.77337229121231,,,1.0,0.6827190137894478,1.0,0.8445493875477385,1.0,0.757287117062159,0.6990311,0.6990311145782471,366.4585251949629,transformer_zeroshot
2024-02-23 20:55:00+00:00,2024-02-23 20:55:00,521.0493331577093,32.591111333914455,,,1.0,0.6980770276766868,1.0,0.8347643767773064,1.0,0.7610597430168345,0.69891626,0.6989162564277649,364.16984934476943,transformer_zeroshot
2024-02-23 21:00:00+00:00,2024-02-23 21:00:00,517.4869292329702,32.38786146539014,,,1.0,0.6775536300111754,1.0,0.8448130093202765,1.0,0.7546233072293662,0.6965397,0.6965397000312805,360.4501904580415,transformer_zeroshot
2024-02-23 21:05:00+00:00,2024-02-23 21:05:00,513.5526011199115,32.1638593002976,,,1.0,0.6751670410614119,1.0,0.8343578864912248,1.0,0.7485189040424017,0.69387656,0.6938765645027161,356.3421145565179,transformer_zeroshot
2024-02-23 21:10:00+00:00,2024-02-23 21:10:00,509.24859275295125,31.91936187670349,,,1.0,0.6332945852151906,1.0,0.8261092496454695,1.0,0.7221396114968753,0.69006747,0.6900674700737,351.415888039621,transformer_zeroshot
2024-02-23 21:15:00+00:00,2024-02-23 21:15:00,504.5773704963868,31.65464549142977,,,1.0,0.6141683271040665,1.0,0.8242717565623846,1.0,0.7109796602422997,0.6882149,0.688214898109436,347.257663624498,transformer_zeroshot
2024-02-23 21:20:00+00:00,2024-02-23 21:20:00,499.5416207571938,31.370004132929243,,,1.0,0.6394449145202191,1.0,0.8240031856360032,1.0,0.7244855648059928,0.6869466,0.6869465708732605,343.15840338762507,transformer_zeroshot
2024-02-23 21:25:00+00:00,2024-02-23 21:25:00,494.14425708752697,31.065748393988372,,,1.0,0.6912762736894623,1.0,0.8119622922751806,1.0,0.7468859054815359,0.68714136,0.6871413588523865,339.54695628422627,transformer_zeroshot
2024-02-23 21:30:00+00:00,2024-02-23 21:30:00,488.38841723633146,30.742203769002206,,,1.0,0.7111549200887409,1.0,0.8143994882593337,1.0,0.7587278907425076,0.6845082,0.684508204460144,334.3058785615729,transformer_zeroshot
2024-02-23 21:35:00+00:00,2024-02-23 21:35:00,482.2774718138332,30.39970957027458,,,1.0,0.6967243405716963,1.0,0.829341823827102,1.0,0.7578317455507293,0.6786647,0.6786646842956543,327.30468815144144,transformer_zeroshot
2024-02-23 21:40:00+00:00,2024-02-23 21:40:00,475.8150214792243,30.038617171510094,,,1.0,0.7171790629937497,1.0,0.7938981818162071,1.0,0.7525296528891235,0.6751153,0.6751152873039246,321.22999492946957,transformer_zeroshot
2024-02-23 21:45:00+00:00,2024-02-23 21:45:00,469.00490742429486,29.659288978231988,,,1.0,0.7293444404190987,1.0,0.8148829995903955,1.0,0.7687588467876524,0.6673377,0.6673377156257629,312.98466353780134,transformer_zeroshot
2024-02-23 21:50:00+00:00,2024-02-23 21:50:00,461.85121001320334,29.262096722107607,,,1.0,0.7087841538588538,1.0,0.836894868993176,1.0,0.7678149329062119,0.6629941,0.6629940867424011,306.20462119357666,transformer_zeroshot
2024-02-23 21:55:00+00:00,2024-02-23 21:55:00,454.35825653343187,28.847420256653457,,,1.0,0.6505841167893108,1.0,0.8000123113527179,1.0,0.7194375513163882,0.66319007,0.6631900668144226,301.32588250809124,transformer_zeroshot
2024-02-23 22:00:00+00:00,2024-02-23 22:00:00,446.5306306753806,28.415646439338627,,,1.0,0.7089512111272459,1.0,0.7227193032022188,1.0,0.7152952643965549,0.66739446,0.6673944592475891,298.0120687970806,transformer_zeroshot
2024-02-23 22:05:00+00:00,2024-02-23 22:05:00,438.3731726939532,27.967167492208297,,,1.0,0.7041267439268587,1.0,0.8036959626969072,1.0,0.7500061892720054,0.662172,0.6621720194816589,290.27844904933704,transformer_zeroshot
2024-02-23 22:10:00+00:00,2024-02-23 22:10:00,429.89099634528174,27.50238027864245,,,1.0,0.6949828051587971,1.0,0.7587441102956487,1.0,0.7243627013787057,0.65797037,0.6579703688621521,282.8555374358231,transformer_zeroshot
2024-02-23 22:15:00+00:00,2024-02-23 22:15:00,421.0894901263307,27.021684699951212,,,1.0,0.666226632082256,1.0,0.7529990066628213,1.0,0.7062095551805256,0.6557757,0.6557757258415222,276.140266031831,transformer_zeroshot
2024-02-23 22:20:00+00:00,2024-02-23 22:20:00,411.97433806678225,26.525483139918215,,,1.0,0.6503530164529384,1.0,0.7444121230860506,1.0,0.6936935156081382,0.65260047,0.6526004672050476,268.85464549887234,transformer_zeroshot
