datetime,CSI_imputed,GHI_clear,solar_elev,source,GHI_imputed
2024-01-01 05:00:00,0.0,0.0,-26.663728707261463,gap_fill_s2_copy,0.0
2024-01-01 05:05:00,0.0,0.0,-25.813240273986583,gap_fill_s2_copy,0.0
2024-01-01 05:10:00,0.0,0.0,-24.964287619087596,gap_fill_s2_copy,0.0
2024-01-01 05:15:00,0.0,0.0,-24.117053512526677,gap_fill_s2_copy,0.0
2024-01-01 05:20:00,0.0,0.0,-23.27171917801252,gap_fill_s2_copy,0.0
2024-01-01 05:25:00,0.0,0.0,-22.42846373065292,gap_fill_s2_copy,0.0
2024-01-01 05:30:00,0.0,0.0,-21.587465411510937,gap_fill_s2_copy,0.0
2024-01-01 05:35:00,0.0,0.0,-20.748901105504885,gap_fill_s2_copy,0.0
2024-01-01 05:40:00,0.0,0.0,-19.912946976295636,gap_fill_s2_copy,0.0
2024-01-01 05:45:00,0.0,0.0,-19.079779080455946,gap_fill_s2_copy,0.0
2024-01-01 05:50:00,0.0,0.0,-18.249572849027484,gap_fill_s2_copy,0.0
2024-01-01 05:55:00,0.0,0.0,-17.422504234015978,gap_fill_s2_copy,0.0
2024-01-01 06:00:00,0.0,0.0,-16.598749058398106,gap_fill_s2_copy,0.0
2024-01-01 06:05:00,0.0,0.0,-15.778484132597349,gap_fill_s2_copy,0.0
2024-01-01 06:10:00,0.0,0.0,-14.961886590885975,gap_fill_s2_copy,0.0
2024-01-01 06:15:00,0.0,0.0,-14.149134978583099,imputed_synth_ft_v4,0.0
2024-01-01 06:20:00,0.0,0.0,-13.340408684972594,imputed_synth_ft_v4,0.0
2024-01-01 06:25:00,0.0,0.0,-12.535888464526879,imputed_synth_ft_v4,0.0
2024-01-01 06:30:00,0.0,0.0,-11.735756939729118,imputed_synth_ft_v4,0.0
2024-01-01 06:35:00,0.0,0.0,-10.940198021914588,imputed_synth_ft_v4,0.0
2024-01-01 06:40:00,0.0,0.0,-10.149397933082271,imputed_synth_ft_v4,0.0
2024-01-01 06:45:00,0.0,0.0,-9.36354451073045,imputed_synth_ft_v4,0.0
2024-01-01 06:50:00,0.0,0.0,-8.582828205051094,imputed_synth_ft_v4,0.0
2024-01-01 06:55:00,0.0,0.0,-7.807441376916448,imputed_synth_ft_v4,0.0
2024-01-01 07:00:00,0.0,0.0,-7.037579268397313,imputed_synth_ft_v4,0.0
2024-01-01 07:05:00,0.0,0.0,-6.273439397691095,imputed_synth_ft_v4,0.0
2024-01-01 07:10:00,0.0,0.0,-5.515221990858445,imputed_synth_ft_v4,0.0
2024-01-01 07:15:00,0.0,0.0,-4.763130390961118,imputed_synth_ft_v4,0.0
2024-01-01 07:20:00,0.0,0.0,-4.0173704468431195,imputed_synth_ft_v4,0.0
2024-01-01 07:25:00,0.0,0.0,-3.2781514090722688,imputed_synth_ft_v4,0.0
2024-01-01 07:30:00,0.0,0.0,-2.5456852092081386,imputed_synth_ft_v4,0.0
2024-01-01 07:35:00,0.0,0.0,-1.8201873217582187,imputed_synth_ft_v4,0.0
2024-01-01 07:40:00,0.0,0.0,-1.1018760365119193,imputed_synth_ft_v4,0.0
2024-01-01 07:45:00,0.0,0.07327511525396209,0.14275373547385356,imputed_synth_ft_v4,0.0
2024-01-01 07:50:00,0.0,0.8053105653166281,0.7445587029928005,imputed_synth_ft_v4,0.0
2024-01-01 07:55:00,0.41332653164863586,2.563730190428286,1.362870776343705,imputed_synth_ft_v4,1.0596577076926201
2024-01-01 08:00:00,0.4108879864215851,5.6482127629757795,1.9928353269911112,imputed_synth_ft_v4,2.3207827690598157
2024-01-01 08:05:00,0.23327982425689697,10.126237297649311,2.628708504239889,imputed_synth_ft_v4,2.3622468571792665
2024-01-01 08:10:00,0.20135152339935303,15.894519960425493,3.2660748641251613,imputed_synth_ft_v4,3.2003858077330976
2024-01-01 08:15:00,0.19437897205352783,22.768591718334992,3.901806973201773,imputed_synth_ft_v4,4.425735453316423
2024-01-01 08:20:00,0.18992936611175537,30.54525544714704,4.533697315671523,imputed_synth_ft_v4,5.80144100479828
2024-01-01 08:25:00,0.1850336194038391,39.03423579693424,5.160151821607741,imputed_synth_ft_v4,7.222645930169643
2024-01-01 08:30:00,0.1944052278995514,48.07003555982787,5.77997971940114,imputed_synth_ft_v4,9.345066218147878
2024-01-01 08:35:00,0.19318249821662903,57.51378979015516,6.392258361074502,imputed_synth_ft_v4,11.110657593568225
2024-01-01 08:40:00,0.20728406310081482,67.25089184695481,6.996245599163459,imputed_synth_ft_v4,13.940038109190255
2024-01-01 08:45:00,0.21600237488746643,77.1873027664576,7.591322825623663,imputed_synth_ft_v4,16.672640708712752
2024-01-01 08:50:00,0.21046411991119385,87.2458381759405,8.176958159596186,imputed_synth_ft_v4,18.362118547613758
2024-01-01 08:55:00,0.20702290534973145,97.3628789159248,8.752680764446257,imputed_synth_ft_v4,20.156346066388863
2024-01-01 09:00:00,0.21295741200447083,107.4856647310318,9.318064419003154,imputed_synth_ft_v4,22.88986898870076
2024-01-01 09:05:00,0.21610668301582336,117.57009908454434,9.872715107434393,imputed_synth_ft_v4,25.40768413500257
2024-01-01 09:10:00,0.2188606560230255,127.5790302417195,10.41626336683821,imputed_synth_ft_v4,27.922030253484138
2024-01-01 09:15:00,0.22614973783493042,137.48087995728514,10.94835784962225,imputed_synth_ft_v4,31.091264959655575
2024-01-01 09:20:00,0.23784703016281128,147.24858480537705,11.468661676195882,imputed_synth_ft_v4,35.02263859163579
2024-01-01 09:25:00,0.2592191696166992,156.85875265669046,11.976849238599465,imputed_synth_ft_v4,40.660795610778514
2024-01-01 09:30:00,0.26744723320007324,166.29099728954975,12.472603890217155,imputed_synth_ft_v4,44.47406713117096
2024-01-01 09:35:00,0.2854907810688019,175.5274238152697,12.955616933611186,imputed_synth_ft_v4,50.11146132401597
2024-01-01 09:40:00,0.29325151443481445,184.55220236340136,13.425586070778005,imputed_synth_ft_v4,54.12021283534779
2024-01-01 09:45:00,0.2909480035305023,193.35124545070673,13.882215255986868,imputed_synth_ft_v4,56.25515884401924
2024-01-01 09:50:00,0.3096633851528168,201.91193126050058,14.325213796963807,imputed_synth_ft_v4,62.52473213686945
2024-01-01 09:55:00,0.3155355155467987,210.22289750902362,14.754296660080389,imputed_synth_ft_v4,66.3327903452516
2024-01-01 10:00:00,0.29291316866874695,218.27385737009726,15.16918397611033,imputed_synth_ft_v4,63.93528719982531
2024-01-01 10:05:00,0.25978508591651917,226.05546475460199,15.569601560205186,imputed_synth_ft_v4,58.725838333172945
2024-01-01 10:10:00,0.24561181664466858,233.5591939709502,15.955280948621475,imputed_synth_ft_v4,57.3648979252696
2024-01-01 10:15:00,0.25707849860191345,240.77724071188786,16.325959555586238,imputed_synth_ft_v4,61.89865153972364
2024-01-01 10:20:00,0.28081339597702026,247.70244951940515,16.681381402475353,imputed_synth_ft_v4,69.5581660413706
2024-01-01 10:25:00,0.29157817363739014,254.32824007350473,17.02129714780247,imputed_synth_ft_v4,74.15656374504421
2024-01-01 10:30:00,0.2961849868297577,260.64855965200337,17.345464940030183,imputed_synth_ft_v4,77.20019020772394
2024-01-01 10:35:00,0.29513058066368103,266.6578300654969,17.653650558983376,imputed_synth_ft_v4,78.69888022574729
2024-01-01 10:40:00,0.30326715111732483,272.350915880364,17.945628295167335,imputed_synth_ft_v4,82.59508636323218
2024-01-01 10:45:00,0.3185809552669525,277.723085536984,18.221181168808755,imputed_synth_ft_v4,88.47728589005793
2024-01-01 10:50:00,0.33286532759666443,282.7699894405499,18.480101769751776,imputed_synth_ft_v4,94.12432516963399
2024-01-01 10:55:00,0.3382752537727356,287.4876343368922,18.72219269383074,imputed_synth_ft_v4,97.24995246183562
2024-01-01 11:00:00,0.3528887629508972,291.8723620350217,18.947267017969992,imputed_synth_ft_v4,102.99847677809522
2024-01-01 11:05:00,0.3651059567928314,295.920837111056,19.155149074843745,imputed_synth_ft_v4,108.04246036836773
2024-01-01 11:10:00,0.3727587163448334,299.6300281216579,19.345674750871783,imputed_synth_ft_v4,111.68970466099553
2024-01-01 11:15:00,0.42121872305870056,302.99720000070823,19.5186922287094,imputed_synth_ft_v4,127.62809367466002
2024-01-01 11:20:00,0.38390496373176575,306.0198999652341,19.67406227748706,imputed_synth_ft_v4,117.48255859735178
2024-01-01 11:25:00,0.3605976700782776,308.69595258255134,19.811658902953017,imputed_synth_ft_v4,111.31504126386247
2024-01-01 11:30:00,0.3677397668361664,311.0234493449996,19.93136961080904,imputed_synth_ft_v4,114.37569074271036
2024-01-01 11:35:00,0.3648461401462555,313.00074530163363,20.03309593283086,imputed_synth_ft_v4,114.19711378620224
2024-01-01 11:40:00,0.35861435532569885,314.6264528183454,20.116753708740234,imputed_synth_ft_v4,112.82956254586234
2024-01-01 11:45:00,0.35061389207839966,315.8994371128813,20.18227336504678,imputed_synth_ft_v4,110.75873115152297
2024-01-01 11:50:00,0.34622591733932495,316.8188144783426,20.22960023965526,imputed_synth_ft_v4,109.69088467312156
2024-01-01 11:55:00,0.33671876788139343,317.38394849925066,20.258694711673137,imputed_synth_ft_v4,106.86913208399932
2024-01-01 12:00:00,0.3547133505344391,317.59444933080295,20.269532398110993,imputed_synth_ft_v4,112.65499123326926
2024-01-01 12:05:00,0.3471807837486267,317.4501720600792,20.262104213001237,imputed_synth_ft_v4,110.21259953695468
2024-01-01 12:10:00,0.3368140161037445,316.95121655045995,20.236416412783797,imputed_synth_ft_v4,106.75361215532803
2024-01-01 12:15:00,0.3370223939418793,316.09792785803677,20.19249058113284,imputed_synth_ft_v4,106.532080366783
2024-01-01 12:20:00,0.36512333154678345,314.89089679244114,20.130363531155787,imputed_synth_ft_v4,114.97401331061046
2024-01-01 12:25:00,0.3737649619579315,313.33096148324785,20.050087169100312,imputed_synth_ft_v4,117.11213489902823
2024-01-01 12:30:00,0.4037521183490753,311.41921050370934,19.95172834754031,imputed_synth_ft_v4,125.73616593546924
2024-01-01 12:35:00,0.41467204689979553,309.15698432552483,19.83536854136465,imputed_synth_ft_v4,128.1987595036334
